task_id,task_number,task_dir,status,agent_type,duration_s,returncode,time_to_first_edit_s,commit_count,patch_size_loc,changed_files_count,violations_count,pre_commit,human_commit,success,loc_per_minute,instant_edit,category
vllm_core,1,vllm_bedrock_sonnet45-0001,success,trae,567.052832365036,0,248.7055742740631,1,54.0,1,0,fbefc8a78d22b20eac042c586805c7dcbfc66b1c,015069b01741e9ecb9e604c7fe87fbdfc306ebe5,True,5.713753313755206,False,clean_success
vllm_core,2,vllm_bedrock_sonnet45-0002,success,trae,278.9296748638153,0,76.21831703186035,1,10.0,3,0,88f6ba3281f727d5641d362476ae68562b666081,0d243f2a54fbd1c56da8a571f0899c30b6aba5d9,True,2.151079838647301,False,clean_success
vllm_core,5,vllm_bedrock_sonnet45-0005,success,trae,668.1678256988525,0,363.9818024635315,1,38.0,6,0,f1c8520146031a650404a6ab120ee11e91c10bed,21d93c140d0a97af5f0c59e660cf04bd417fd424,True,3.4123163557228966,False,clean_success
vllm_core,6,vllm_bedrock_sonnet45-0006,success,trae,741.7509670257568,0,431.2078049182892,1,30.0,1,0,b0e96aaebbfbe8e70478e4192a5a13864ffdefa6,22d33baca2c0c639cfd45c48e99803e56c3efa74,True,2.4266904662323094,False,clean_success
vllm_core,7,vllm_bedrock_sonnet45-0007,success,trae,439.79032158851624,0,153.43137669563293,1,28.0,1,0,a6d795d593046abd490b16349bcd9b40feedd334,22dd9c2730dc1124b9d0ac15fff223d0b8d9020b,True,3.8200022090796915,False,clean_success
vllm_core,8,vllm_bedrock_sonnet45-0008,success,trae,517.0805113315582,0,147.38952803611755,1,12.0,1,0,d263bd9df7b2f5586910e5d006a11ff11ba7c310,25ebed2f8ca6d747d63f2be9ede023c561851ac8,True,1.3924330625919246,False,clean_success
vllm_core,10,vllm_bedrock_sonnet45-0010,success,trae,346.8926131725311,0,101.27974557876587,1,13.0,1,0,f728ab8e3578c22b42ed53e51b5e8ec35328d8b9,299ebb62b269ce167eb1c71b5e39a1dc1f65ce1c,True,2.248534475457561,False,clean_success
vllm_core,12,vllm_bedrock_sonnet45-0012,success,trae,752.584130525589,0,385.0619685649872,1,97.0,3,0,029c71de11bc3bcf84a1b3cf9d91e79ab6949799,2deb029d115dadd012ce5ea70487a207cb025493,True,7.73335466951108,False,clean_success
vllm_core,15,vllm_bedrock_sonnet45-0015,success,trae,974.7349848747253,0,590.6540267467499,1,18.0,3,0,3cd91dc9555e6f10e55f23d37782c65b0366f7cf,3092375e274e9e003961e600e10a6192d33ceaa0,True,1.1079934718243478,False,clean_success
vllm_core,17,vllm_bedrock_sonnet45-0017,success,trae,328.8242087364197,0,105.28697419166565,1,13.0,2,0,4001ea126692d9c4e6872936a791a1999c826156,3127e975fb9417d10513e25b80820870f594c627,True,2.3720881227003443,False,clean_success
vllm_core,18,vllm_bedrock_sonnet45-0018,success,trae,843.3761813640594,0,497.34355545043945,1,106.0,2,0,54600709b6d419fb243ce718a48ab7d40f5c3eb7,3476ed0809ec91a3457da0cb90543133a4f4b519,True,7.541118827559804,False,clean_success
vllm_core,19,vllm_bedrock_sonnet45-0019,success,trae,651.2747225761414,0,352.1693766117096,1,120.0,3,0,733e7c9e95f5b066ac420b00701eef7ea164a79e,35fad35a485eac9195c510731ba4a9d297dfd963,True,11.055242511977331,False,clean_success
vllm_core,20,vllm_bedrock_sonnet45-0020,success,trae,487.31655049324036,0,188.54646730422974,1,42.0,2,0,ebce310b7433e050086f52ca48571807df467f50,379da6dcb5f5d062d0452b2fc23291e5113dcf04,True,5.171176717575807,False,clean_success
vllm_core,21,vllm_bedrock_sonnet45-0021,success,trae,785.9359035491943,0,422.21341371536255,1,25.0,1,0,64172a976c8d975b3aec946f1675716d2532d94f,3a243095e5e7b655b63ab08fbd5936cb40850415,True,1.9085525845379705,False,clean_success
vllm_core,22,vllm_bedrock_sonnet45-0022,success,trae,491.5682182312012,0,105.29238891601562,1,35.0,2,0,edc4fa31888b4a41060acb7b16250540f051ad59,3b61cb450d899dc423feb264c297d4d18d701678,True,4.272041849158561,False,clean_success
vllm_core,23,vllm_bedrock_sonnet45-0023,success,trae,419.56638503074646,0,172.47473764419556,1,130.0,3,0,c8d70e2437feecdb3762ce17298df33439ae1bd1,4c822298981a8f7521492075ff72659985fc4c3f,True,18.59062183789677,False,clean_success
vllm_core,24,vllm_bedrock_sonnet45-0024,success,trae,596.3869869709015,0,305.86249470710754,1,28.0,2,0,0df4d9b06b15fa39eeb2d440e7742da93afd5e6c,4fb56914c5f27ef062e10d44a0f79c6ceab382f9,True,2.816962872601996,False,clean_success
