task_id,task_number,task_dir,status,agent_type,duration_s,returncode,time_to_first_edit_s,commit_count,patch_size_loc,changed_files_count,violations_count,pre_commit,human_commit,success,loc_per_minute,instant_edit,category
vllm_core,11,vllm_core-0011,success,trae,2184.301372528076,0,1773.1180493831635,1,84.0,3,0,029c71de11bc3bcf84a1b3cf9d91e79ab6949799,2deb029d115dadd012ce5ea70487a207cb025493,True,2.3073739106645266,False,clean_success
vllm_core,13,vllm_core-0013,success,trae,1521.0728344917297,0,1165.5436136722565,1,24.0,2,0,a4d577b37944cbfa1bc62e4869667d1e2739d62a,30172b4947c52890b808c6da3a6c7580f55cbb74,True,0.9467002285141589,False,clean_success
vllm_core,14,vllm_core-0014,success,trae,1138.6551349163055,0,825.2995660305023,1,44.0,3,0,3cd91dc9555e6f10e55f23d37782c65b0366f7cf,3092375e274e9e003961e600e10a6192d33ceaa0,True,2.3185246516225018,False,clean_success
vllm_core,16,vllm_core-0016,success,trae,976.8238060474396,0,554.169585943222,1,10.0,2,0,4001ea126692d9c4e6872936a791a1999c826156,3127e975fb9417d10513e25b80820870f594c627,True,0.6142356444278355,False,clean_success
vllm_core,19,vllm_core-0019,success,trae,1032.2687923908234,1,652.39537358284,1,6.0,2,0,ebce310b7433e050086f52ca48571807df467f50,379da6dcb5f5d062d0452b2fc23291e5113dcf04,True,0.3487463756084392,False,clean_success
vllm_core,21,vllm_core-0021,success,trae,1445.7990417480469,0,1047.8661062717438,1,38.0,2,0,edc4fa31888b4a41060acb7b16250540f051ad59,3b61cb450d899dc423feb264c297d4d18d701678,True,1.5769826470789192,False,clean_success
vllm_core,25,vllm_core-0025,success,trae,608.8874404430389,0,396.38454008102417,1,16.0,1,0,067c34a1559400e956311f067ddd185f54207a2b,58eee5f2e05b74eb2cb1a3bbda9c04df4805e4cc,True,1.5766460863464098,False,clean_success
vllm_core,26,vllm_core-0026,success,trae,1740.4183382987976,0,1355.788540840149,1,18.0,3,0,526078a96c52af678a1ddbdc3ecf78265e358f2b,61b8cea3b42feab021d506e9143551de18f9165c,True,0.6205404621601867,False,clean_success
vllm_core,28,vllm_core-0028,success,trae,1344.5600271224976,0,1063.8483047485352,1,19.0,1,0,5c04bb8b863bfdef8122b193631479315cc764f5,67da5720d4ed2aa1f615ec812031f4f3753b3f62,True,0.8478609931902573,False,clean_success
vllm_core,30,vllm_core-0030,success,trae,1857.1112344264984,0,1428.193023443222,1,27.0,3,0,6a11fdfbb8d6701c7ad38648aead23d8cbe6aac5,6ce01f30667bbae33f112152e07a3b66b841078f,True,0.8723225458814686,False,clean_success
vllm_core,31,vllm_core-0031,success,trae,2108.31138920784,0,1830.559373140335,1,139.0,6,0,7d94577138e3d4c7bcfd781337ee1e5a2befa685,6d0734c562e759fdb7076d762222b3881e62ab1f,True,3.9557723980866055,False,clean_success
vllm_core,32,vllm_core-0032,success,trae,1533.9726362228394,0,1213.4020719528198,1,10.0,4,0,95a178f86120f42d183b3af5ee1ce58ee05c8889,6d646d08a2e0e73e83e313a5ae470c1f9e4f200e,True,0.39114126669,False,clean_success
vllm_core,38,vllm_core-0038,success,trae,1880.28205037117,0,1477.5917134284973,1,123.0,6,0,bd43973522ea17be50e10fbb222a22f673c8067e,80aa7e91fcd547a7a1396f71b9bdce18e5c92245,True,3.9249430682716877,False,clean_success
