task_id,task_number,task_dir,status,agent_type,duration_s,returncode,time_to_first_edit_s,commit_count,patch_size_loc,changed_files_count,violations_count,pre_commit,human_commit,success,loc_per_minute,instant_edit,category
vllm_core,0,vllm_core-0000,success,trae,258.5061511993408,0,0.028180837631225586,1878,492.0,2261,2260,fbefc8a78d22b20eac042c586805c7dcbfc66b1c,015069b01741e9ecb9e604c7fe87fbdfc306ebe5,True,114.19457472497959,True,pathological_failure
vllm_core,1,vllm_core-0001,error,trae,199.5162010192871,0,,0,,0,0,88f6ba3281f727d5641d362476ae68562b666081,0d243f2a54fbd1c56da8a571f0899c30b6aba5d9,False,0.0,False,failed
vllm_core,2,vllm_core-0002,error,trae,220.40250754356384,0,,0,,0,0,005ae9be6c22dfa2c2c5580b50b41e67faee4a87,0ec82edda59aaf5cf3b07aadf4ecce1aa1131add,False,0.0,False,failed
vllm_core,3,vllm_core-0003,error,trae,258.945024728775,0,,0,,0,0,2b04c209ee98174f29f1fc98f0dc3222d652a7bd,19d98e0c7db96713f0e2201649159431177a56e2,False,0.0,False,failed
vllm_core,4,vllm_core-0004,error,trae,237.10756421089172,0,,0,,0,0,f1c8520146031a650404a6ab120ee11e91c10bed,21d93c140d0a97af5f0c59e660cf04bd417fd424,False,0.0,False,failed
vllm_core,5,vllm_core-0005,error,trae,225.29073071479797,0,,0,,0,0,b0e96aaebbfbe8e70478e4192a5a13864ffdefa6,22d33baca2c0c639cfd45c48e99803e56c3efa74,False,0.0,False,failed
vllm_core,6,vllm_core-0006,error,trae,258.8050582408905,0,,0,,0,0,a6d795d593046abd490b16349bcd9b40feedd334,22dd9c2730dc1124b9d0ac15fff223d0b8d9020b,False,0.0,False,failed
vllm_core,7,vllm_core-0007,error,trae,249.21815633773804,0,,0,,0,0,d263bd9df7b2f5586910e5d006a11ff11ba7c310,25ebed2f8ca6d747d63f2be9ede023c561851ac8,False,0.0,False,failed
vllm_core,8,vllm_core-0008,error,trae,218.03170371055603,0,,0,,0,0,0032903a5bb7c7c655f52f4efdfcc221947e9ca8,296f927f2493908984707354e3cc5d7b2e41650b,False,0.0,False,failed
vllm_core,9,vllm_core-0009,success,trae,939.0850021839142,0,519.0160768032074,2,21.0,2,1,f728ab8e3578c22b42ed53e51b5e8ec35328d8b9,299ebb62b269ce167eb1c71b5e39a1dc1f65ce1c,True,1.3417315760232285,False,success_with_violations
