task_id,task_number,task_dir,status,agent_type,duration_s,returncode,time_to_first_edit_s,commit_count,patch_size_loc,changed_files_count,violations_count,pre_commit,human_commit,success,loc_per_minute,instant_edit,category
sglang_core,0,sglang_001_09deb20d,success,trae,232.8592848777771,0,0.0026617050170898438,1,61.0,2,0,33b242df303e03886835d08a583fefe979a3ee88,09deb20deef8181a23f66c933ea74b86fee47366,True,15.717646826584803,True,clean_success
sglang_core,0,sglang_002_10189d08,success,trae,511.06473898887634,0,0.0029680728912353516,1,114.0,2,0,c4336b2b60acdc2a835842f5033c05226d211e56,10189d08dde1096f5759316c0a6ff05962714c4b,True,13.383822984017055,True,clean_success
sglang_core,0,sglang_003_132dad87,success,trae,306.12043356895447,0,0.0027227401733398438,1,29.0,1,0,60fdad7cf343333e956a3889c12956396a1516bf,132dad874d2e44592d03a112e4b7d63b153e8346,True,5.684037421853645,True,clean_success
sglang_core,0,sglang_004_148254d4,success,trae,627.2286124229431,0,0.0022878646850585938,1,30.0,2,0,a4d6d6f1ddc9f15bfa904e7e286e3f5ba4ba5a50,148254d4db8bf3bffee23710cd1acbd5711ebd1b,True,2.8697670424292627,True,clean_success
sglang_core,0,sglang_006_1acca3a2,success,trae,216.52013516426086,0,0.0028891563415527344,1,44.0,1,0,6ea1e6ac6e2fa949cebd1b4338f9bfb7036d14fe,1acca3a2c685221cdb181c2abda4f635e1ead435,True,12.192861407541567,True,clean_success
sglang_core,0,sglang_007_1bf1cf19,success,trae,282.1001925468445,0,0.0026106834411621094,1,27.0,2,0,e822e5900b98d89d19e0a293d9ad384f4df2945a,1bf1cf195302fdff14a4321eb8a17831f5c2fc11,True,5.742640532692969,True,clean_success
sglang_core,0,sglang_009_23c764b1,success,trae,209.48673582077026,0,0.002526521682739258,1,16.0,4,0,87fafa0105316a34b97a2189184d8ab2c80e7474,23c764b18aeb37c42ddedd7468f1a5753df1f232,True,4.582629044453409,True,clean_success
sglang_core,0,sglang_010_25c83fff,success,trae,325.1981272697449,0,0.0022573471069335938,1,23.0,5,0,9f2c9568f071bd45edd98d51cc7f1ebbb4ed5e73,25c83fff6a80d9e3d2749f2ead122f96fdc127e9,True,4.243566872866151,True,clean_success
sglang_core,0,sglang_013_2854a5ea,success,trae,277.3467061519623,0,0.002718210220336914,1,29.0,5,0,42a2d82ba71dc86ca3b6342c978db450658b750c,2854a5ea9fbb31165936f633ab99915dec760f8d,True,6.273735946395659,True,clean_success
sglang_core,0,sglang_017_2ed68d7a,success,trae,228.67339038848877,0,0.002671957015991211,1,65.0,2,0,e984d5073bc8a4cd83bbbda0c37a67665a07ce5e,2ed68d7a6c4737618652cfa0288443a5a5d73b14,True,17.05489210342474,True,clean_success
sglang_core,0,sglang_019_31589e17,success,trae,576.2141377925873,0,0.0026025772094726562,1,49.0,2,0,ae6a5b2950227aad2606f156f5152e5f1087f125,31589e177e2df6014607293fb4603cfd63297b67,True,5.1022698111205935,True,clean_success
sglang_core,0,sglang_020_3212c2ad,success,trae,649.6895062923431,0,0.002729177474975586,1,11.0,2,0,534756749ae4e664f762de2645a4f63ca2901bab,3212c2ad3f7e4fb473dc807b4b176020a778ed5b,True,1.015869878777167,True,clean_success
sglang_core,0,sglang_021_4418f599,success,trae,479.3359217643738,0,0.0027256011962890625,1,37.0,1,0,04f2abcb341037f2587e74c1d04e0b08c4ac65fb,4418f599a54699181b35d89b0def2697cccb721a,True,4.63140753530106,True,clean_success
sglang_core,0,sglang_022_5239d795,success,trae,191.50545454025269,0,0.0026297569274902344,1,24.0,1,0,f08154193ceaa8cfcc672d9cc312784731ec8312,5239d79568f3b5ce55106cb3c9d9bee7cc8e7477,True,7.519368069473579,True,clean_success
sglang_core,0,sglang_028_6b7038ba,success,trae,651.5866811275482,0,0.002905607223510742,1,24.0,1,0,57eec0bfbce964e347ef2affb999e03416f22325,6b7038babd562de099b583957ff19b78c4689a37,True,2.2099899241465923,True,clean_success
sglang_core,0,sglang_029_6cb00c63,success,trae,481.44285106658936,0,0.002614259719848633,1,48.0,2,0,62cac2c43abb7c2d00be3b93581ab50ab1562a10,6cb00c6398126513e37c43dd975d461765fb44c7,True,5.982018413233559,True,clean_success
sglang_core,0,sglang_031_6f560c76,success,trae,493.89892578125,0,0.0027213096618652344,1,12.0,1,0,cd6872334e9ead684049b8fccd5f2dac9433b1b4,6f560c761b2fc2f577682d0cfda62630f37a3bb0,True,1.4577881473645704,True,clean_success
sglang_core,0,sglang_034_79961afa,success,trae,200.6013081073761,0,0.002344846725463867,1,171.0,1,0,cfca4e0ed2cf4a97c2ee3b668f7115b59db0028a,79961afa8281f98f380d11db45c8d4b6e66a574f,True,51.146226795829854,True,clean_success
sglang_core,0,sglang_035_7ce36068,success,trae,388.6345989704132,0,135.37050342559814,1,63.0,1,0,efb099cdee90b9ad332fcda96d89dd91ddebe072,7ce36068914503c3a53ad7be23ab29831fb8aa63,True,9.726359953576269,False,clean_success
sglang_core,0,sglang_037_880221bd,success,trae,248.20037388801575,0,0.0028586387634277344,1,58.0,1,0,8f3173d0b0721acc94a39fb654eb46a4f298958d,880221bd3b3e56a4bc2268fe9a9f77f426accf6c,True,14.02092972498955,True,clean_success
sglang_core,0,sglang_038_8f8f96a6,success,trae,327.28533005714417,0,0.002651214599609375,1,25.0,5,0,05b3bf5e8e4751cf51510198ae2e864c4b11ac2f,8f8f96a6217ea737c94e7429e480196319594459,True,4.583156842801659,True,clean_success
sglang_core,0,sglang_039_912788c0,success,trae,226.89814376831055,0,0.0028870105743408203,1,15.0,1,0,0f75b907c6bf6273dbb813b9e983757dab20751f,912788c095c9306daabc996fd06e59cf062a783b,True,3.966537517904972,True,clean_success
sglang_core,0,sglang_040_915140fd,success,trae,258.8751001358032,0,0.0026731491088867188,1,15.0,4,0,36fc9260a276be963c098a1a0c2402b9a4008922,915140fd18c9ff4193e994e6d756ea762a52240a,True,3.4765800168802223,True,clean_success
sglang_core,0,sglang_042_9216b106,success,trae,376.5740122795105,0,0.0026628971099853516,1,10.0,1,0,da19434c2f3cbe4f367f84993da0bcbd84efb6ba,9216b10678a036a1797e19693b0445c889016687,True,1.5933122850619137,True,clean_success
sglang_core,0,sglang_045_9c088829,success,trae,384.20344948768616,0,109.30468678474426,1,5.0,1,0,005aad32ad45ce27d73fd39aa1f7e9ba5d8ebb8f,9c088829ee2a28263f36d0814fde448c6090b5bc,True,0.7808363001426282,False,clean_success
sglang_core,0,sglang_048_a37e1247,success,trae,875.7399649620056,0,0.0027277469635009766,1,38.0,7,0,136c6e0431c2067c3a2a98ad2c77fc89a9cb98e7,a37e1247c183cff86a18f2ed1a075e40704b1c5e,True,2.6035125622009483,True,clean_success
sglang_core,0,sglang_051_ab4a83b2,success,trae,641.825127363205,0,0.0024743080139160156,1,42.0,2,0,62f15eea5a0b4266cdae965d0337fd33f6673736,ab4a83b25909aa98330b838a224e4fe5c943e483,True,3.926303119905661,True,clean_success
sglang_core,0,sglang_052_ac971ff6,success,trae,168.94258975982666,0,0.0028111934661865234,1,14.0,1,0,e1792cca2491af86f29782a3b83533a6566ac75b,ac971ff633de330de3ded7f7475caaf7cd5bbdcd,True,4.9721032523188295,True,clean_success
sglang_core,0,sglang_053_adca585b,success,trae,200.92784976959229,0,0.002725839614868164,1,25.0,1,0,39d90449f39731fd56f7f0a2513f172bdfb1d4db,adca585bfb59a6c29cf18393b4a68bd5b4068f08,True,7.465366307956205,True,clean_success
sglang_core,0,sglang_054_b1709305,success,trae,178.96276926994324,0,0.0027387142181396484,1,16.0,1,0,5ab20cceba227479bf5088a3fc95b1b4fe0ac3a9,b170930534acbb9c1619a3c83670a839ceee763a,True,5.364244216359653,True,clean_success
sglang_core,0,sglang_055_b1e5a33a,success,trae,168.89067244529724,0,0.0025839805603027344,1,20.0,1,0,9d5fa68b903d295d2b39201d54905c6801f60f7f,b1e5a33ae337d20e35e966b8d82a02a913d32689,True,7.105188123332704,True,clean_success
sglang_core,0,sglang_056_b77a02cd,success,trae,186.90963649749756,0,0.002923727035522461,1,125.0,2,0,30643fed7f92be32540dfcdf9e4310e477ce0f6d,b77a02cdfdb4cd58be3ebc6a66d076832c309cfc,True,40.12634201501116,True,clean_success
sglang_core,0,sglang_058_bc3f6db2,success,trae,223.87696933746338,0,0.002717733383178711,1,7.0,2,0,aac531c53b0166bc3883d1f6491f7f0fbb928197,bc3f6db2dd6a84000232aab063a0449b83c07c22,True,1.876030398494936,True,clean_success
sglang_core,0,sglang_059_c087ddd6,success,trae,168.9076111316681,0,0.0026106834411621094,1,92.0,2,0,f4a8987f6904e4909adb473c52b443a62ba5a4b5,c087ddd6865a52634326a05af66429cb5531cd16,True,32.680587707187506,True,clean_success
sglang_core,0,sglang_060_c2bd094d,success,trae,172.86861753463745,0,0.002566099166870117,1,33.0,3,0,f8f9244a61544fd90800d94859ed5609798e100d,c2bd094d6eb621a51a19d6595ddb3ddcc9030970,True,11.453785124435731,True,clean_success
sglang_core,0,sglang_061_c2f212d6,success,trae,164.87844586372375,0,0.002337217330932617,1,76.0,1,0,e2cdc8a5b5c6a6d5a68e39d8c3e2a0c46248a2d2,c2f212d672ccaf8a1e5ef09099e981d943600b14,True,27.65673812675889,True,clean_success
sglang_core,0,sglang_064_d1112d85,success,trae,200.88410210609436,0,0.002907276153564453,1,58.0,2,0,48efec7b052354865aa2f0605a5bf778721f3cbb,d1112d8548eb13c842900b3a8d622345f9737759,True,17.32342163225083,True,clean_success
sglang_core,0,sglang_066_dc188132,success,trae,145.93627214431763,0,0.0023348331451416016,1,20.0,2,0,10bfce71b35300b61cb9016a544eb79d61352f77,dc1881326f61734a4160620b6e12a5542b756066,True,8.222767255650533,True,clean_success
sglang_core,0,sglang_067_dc67d976,success,trae,136.88232350349426,0,0.0027463436126708984,1,12.0,1,0,1e495e08470b6dc56645081f644831e0c620dfa5,dc67d9769382cf83b3e2644a4366d6473445a6c6,True,5.2599925364477045,True,clean_success
sglang_core,0,sglang_068_dd1012fc,success,trae,194.93249583244324,0,0.002557039260864258,1,29.0,2,0,44aab7f91c350b1c6ecb77a7a34efb98af106cb5,dd1012fcbe2a1fb36c44e10c16f8d0bcd8e9da25,True,8.926166940865722,True,clean_success
