task_id,task_number,task_dir,status,agent_type,duration_s,returncode,time_to_first_edit_s,commit_count,patch_size_loc,changed_files_count,violations_count,pre_commit,human_commit,success,loc_per_minute,instant_edit,category
sglang_core,0,sglang_000_021f76e4,success,trae,653.3365035057068,0,0.0029239654541015625,2,39.0,2,0,777688b8929c877e4e28c2eac208d776abe4c3af,021f76e4f49861b2e9ea9ccff06a46d577e3c548,True,3.5816152739727642,True,normal_success
sglang_core,0,sglang_001_09deb20d,success,trae,232.8592848777771,0,0.0026617050170898438,1,61.0,2,0,33b242df303e03886835d08a583fefe979a3ee88,09deb20deef8181a23f66c933ea74b86fee47366,True,15.717646826584803,True,clean_success
sglang_core,0,sglang_002_10189d08,success,trae,511.06473898887634,0,0.0029680728912353516,1,114.0,2,0,c4336b2b60acdc2a835842f5033c05226d211e56,10189d08dde1096f5759316c0a6ff05962714c4b,True,13.383822984017055,True,clean_success
sglang_core,0,sglang_003_132dad87,success,trae,306.12043356895447,0,0.0027227401733398438,1,29.0,1,0,60fdad7cf343333e956a3889c12956396a1516bf,132dad874d2e44592d03a112e4b7d63b153e8346,True,5.684037421853645,True,clean_success
sglang_core,0,sglang_004_148254d4,success,trae,627.2286124229431,0,0.0022878646850585938,1,30.0,2,0,a4d6d6f1ddc9f15bfa904e7e286e3f5ba4ba5a50,148254d4db8bf3bffee23710cd1acbd5711ebd1b,True,2.8697670424292627,True,clean_success
sglang_core,0,sglang_005_187b85b7,success,trae,560.9155807495117,0,0.002870321273803711,2,85.0,3,0,ceba0ce4f661722198f6568a54ba20cf06b7e033,187b85b7f38496653948a2aba546d53c09ada0f3,True,9.092277296318336,True,normal_success
sglang_core,0,sglang_006_1acca3a2,success,trae,216.52013516426086,0,0.0028891563415527344,1,44.0,1,0,6ea1e6ac6e2fa949cebd1b4338f9bfb7036d14fe,1acca3a2c685221cdb181c2abda4f635e1ead435,True,12.192861407541567,True,clean_success
sglang_core,0,sglang_007_1bf1cf19,success,trae,282.1001925468445,0,0.0026106834411621094,1,27.0,2,0,e822e5900b98d89d19e0a293d9ad384f4df2945a,1bf1cf195302fdff14a4321eb8a17831f5c2fc11,True,5.742640532692969,True,clean_success
sglang_core,0,sglang_008_205d5cb4,success,trae,195.23017263412476,0,0.002254962921142578,2,36.0,2,1,3d7f7a43c87f6c8018cda4a0b46217d628d68e63,205d5cb407f7860c79df870b3f045d74b8292f77,True,11.06386359678119,True,success_with_violations
sglang_core,0,sglang_009_23c764b1,success,trae,209.48673582077026,0,0.002526521682739258,1,16.0,4,0,87fafa0105316a34b97a2189184d8ab2c80e7474,23c764b18aeb37c42ddedd7468f1a5753df1f232,True,4.582629044453409,True,clean_success
sglang_core,0,sglang_010_25c83fff,success,trae,325.1981272697449,0,0.0022573471069335938,1,23.0,5,0,9f2c9568f071bd45edd98d51cc7f1ebbb4ed5e73,25c83fff6a80d9e3d2749f2ead122f96fdc127e9,True,4.243566872866151,True,clean_success
sglang_core,0,sglang_011_25e1816e,success,trae,554.800849199295,0,0.002836465835571289,2,38.0,2,0,a53fe428f9f569f7b4fee2bb26f7da8a50524b63,25e1816eff104da56f97ce494e255306603fe2f6,True,4.109582750802496,True,normal_success
sglang_core,0,sglang_012_27168308,success,trae,1179.4867341518402,0,0.0027740001678466797,2,102.0,6,2,e3bed74afb1ffbc753c3e53d272ed5b347366a73,2716830802ae8c2428fdacde7c4041b6f7852d68,True,5.188697611254479,True,success_with_violations
sglang_core,0,sglang_013_2854a5ea,success,trae,277.3467061519623,0,0.002718210220336914,1,29.0,5,0,42a2d82ba71dc86ca3b6342c978db450658b750c,2854a5ea9fbb31165936f633ab99915dec760f8d,True,6.273735946395659,True,clean_success
sglang_core,0,sglang_014_2a413829,success,trae,820.6863811016083,0,0.002654552459716797,3,4267.0,188,30,d5c097a2f9ce139c70e8c08f45a05b6b44067398,2a413829f42b8e8433a3e7cfd91cc9cb241cfbc0,True,311.95838738830304,True,success_with_violations
sglang_core,0,sglang_015_2a754e57,success,trae,854.9311051368713,0,0.003149747848510742,2,50.0,7,1,96c503eb6029d37f896e91466e23469378dfc3dc,2a754e57b052e249ed4f8572cb6f0069ba6a495e,True,3.5090546851956113,True,success_with_violations
sglang_core,0,sglang_016_2bd18e2d,success,trae,498.3201003074646,0,0.002900362014770508,2,52.0,2,1,83452dbb4a19c6a2461e972eb2b64a2df9a466b8,2bd18e2d767e3a0f8afb5aff427bc8e6e4d297c0,True,6.26103582431243,True,success_with_violations
sglang_core,0,sglang_017_2ed68d7a,success,trae,228.67339038848877,0,0.002671957015991211,1,65.0,2,0,e984d5073bc8a4cd83bbbda0c37a67665a07ce5e,2ed68d7a6c4737618652cfa0288443a5a5d73b14,True,17.05489210342474,True,clean_success
sglang_core,0,sglang_018_2f427491,success,trae,283.713755607605,0,0.002189159393310547,1,12.0,2,1,d8189660a9bbd4b5b5fe2526424d42c8ffcf7195,2f42749184ca3679d2bb0361903f46632408f9a2,True,2.537769092154305,True,success_with_violations
sglang_core,0,sglang_019_31589e17,success,trae,576.2141377925873,0,0.0026025772094726562,1,49.0,2,0,ae6a5b2950227aad2606f156f5152e5f1087f125,31589e177e2df6014607293fb4603cfd63297b67,True,5.1022698111205935,True,clean_success
sglang_core,0,sglang_020_3212c2ad,success,trae,649.6895062923431,0,0.002729177474975586,1,11.0,2,0,534756749ae4e664f762de2645a4f63ca2901bab,3212c2ad3f7e4fb473dc807b4b176020a778ed5b,True,1.015869878777167,True,clean_success
sglang_core,0,sglang_021_4418f599,success,trae,479.3359217643738,0,0.0027256011962890625,1,37.0,1,0,04f2abcb341037f2587e74c1d04e0b08c4ac65fb,4418f599a54699181b35d89b0def2697cccb721a,True,4.63140753530106,True,clean_success
sglang_core,0,sglang_022_5239d795,success,trae,191.50545454025269,0,0.0026297569274902344,1,24.0,1,0,f08154193ceaa8cfcc672d9cc312784731ec8312,5239d79568f3b5ce55106cb3c9d9bee7cc8e7477,True,7.519368069473579,True,clean_success
