task_id,task_number,task_dir,status,agent_type,duration_s,returncode,time_to_first_edit_s,commit_count,patch_size_loc,changed_files_count,violations_count,pre_commit,human_commit,success,loc_per_minute,instant_edit,category
vllm_core,0,vllm_core-0000,success,trae,260.5183935165405,0,0.03228640556335449,1878,492.0,2261,2260,fbefc8a78d22b20eac042c586805c7dcbfc66b1c,015069b01741e9ecb9e604c7fe87fbdfc306ebe5,True,113.31253659878625,True,pathological_failure
vllm_core,1,vllm_core-0001,error,trae,219.8314447402954,0,,0,,0,0,88f6ba3281f727d5641d362476ae68562b666081,0d243f2a54fbd1c56da8a571f0899c30b6aba5d9,False,0.0,False,failed
vllm_core,2,vllm_core-0002,error,trae,233.7422444820404,0,,0,,0,0,005ae9be6c22dfa2c2c5580b50b41e67faee4a87,0ec82edda59aaf5cf3b07aadf4ecce1aa1131add,False,0.0,False,failed
vllm_core,3,vllm_core-0003,error,trae,283.06768798828125,0,,0,,0,0,2b04c209ee98174f29f1fc98f0dc3222d652a7bd,19d98e0c7db96713f0e2201649159431177a56e2,False,0.0,False,failed
vllm_core,4,vllm_core-0004,error,trae,237.3995132446289,0,,0,,0,0,f1c8520146031a650404a6ab120ee11e91c10bed,21d93c140d0a97af5f0c59e660cf04bd417fd424,False,0.0,False,failed
vllm_core,5,vllm_core-0005,error,trae,241.92619729042053,0,,0,,0,0,b0e96aaebbfbe8e70478e4192a5a13864ffdefa6,22d33baca2c0c639cfd45c48e99803e56c3efa74,False,0.0,False,failed
vllm_core,6,vllm_core-0006,error,trae,209.78071236610413,0,,0,,0,0,a6d795d593046abd490b16349bcd9b40feedd334,22dd9c2730dc1124b9d0ac15fff223d0b8d9020b,False,0.0,False,failed
vllm_core,7,vllm_core-0007,error,trae,292.85332679748535,0,,0,,0,0,d263bd9df7b2f5586910e5d006a11ff11ba7c310,25ebed2f8ca6d747d63f2be9ede023c561851ac8,False,0.0,False,failed
vllm_core,8,vllm_core-0008,error,trae,253.14669704437256,0,,0,,0,0,0032903a5bb7c7c655f52f4efdfcc221947e9ca8,296f927f2493908984707354e3cc5d7b2e41650b,False,0.0,False,failed
vllm_core,9,vllm_core-0009,success,trae,972.545380115509,0,551.1291284561157,2,21.0,2,1,f728ab8e3578c22b42ed53e51b5e8ec35328d8b9,299ebb62b269ce167eb1c71b5e39a1dc1f65ce1c,True,1.2955693644345418,False,success_with_violations
vllm_core,10,vllm_core-0010,success,trae,2591.3824241161346,1,1496.906620979309,3,45.0,3,1,36fb68f94792a8cec8df5b58bab7ab4d4d6158b4,2a052011ca473a9dc8160f3daa1f5f63a2ad1fe3,True,1.041914915711799,False,success_with_violations
vllm_core,11,vllm_core-0011,success,trae,2333.905615091324,1,1706.621252298355,2,85.0,4,1,029c71de11bc3bcf84a1b3cf9d91e79ab6949799,2deb029d115dadd012ce5ea70487a207cb025493,True,2.185178340984642,False,success_with_violations
vllm_core,12,vllm_core-0012,success,trae,1690.0779855251312,0,756.0021829605103,3,34.0,2,1,95baec828f3ee046074dace1d88202a920b7dc15,2f1928354903ae0c6edfe76cc90081eb513ead2c,True,1.2070448922900696,False,success_with_violations
vllm_core,13,vllm_core-0013,success,trae,1856.9315288066864,0,742.0030295848846,2,36.0,4,1,a4d577b37944cbfa1bc62e4869667d1e2739d62a,30172b4947c52890b808c6da3a6c7580f55cbb74,True,1.1632092871986903,False,success_with_violations
vllm_core,14,vllm_core-0014,success,trae,1014.8890872001648,0,311.2026937007904,2,73.0,4,1,3cd91dc9555e6f10e55f23d37782c65b0366f7cf,3092375e274e9e003961e600e10a6192d33ceaa0,True,4.315742533091343,False,success_with_violations
vllm_core,15,vllm_core-0015,success,trae,2435.139237165451,0,1232.6940100193024,4,58.0,5,1,a732900efc4eb0d4393e3885d5df8ef3516d4834,310aca88c984983189a57f1b72e3b1dde89fb92f,True,1.429076394026153,False,success_with_violations
vllm_core,16,vllm_core-0016,success,trae,1551.2199625968933,1,164.62037181854248,3,24.0,2,0,4001ea126692d9c4e6872936a791a1999c826156,3127e975fb9417d10513e25b80820870f594c627,True,0.9283016172569747,False,normal_success
vllm_core,17,vllm_core-0017,success,trae,1100.6232249736786,0,717.6720821857452,2,176.0,5,1,54600709b6d419fb243ce718a48ab7d40f5c3eb7,3476ed0809ec91a3457da0cb90543133a4f4b519,True,9.594564025534298,False,success_with_violations
vllm_core,18,vllm_core-0018,success,trae,1268.5456066131592,0,981.7017991542816,1,117.0,2,0,733e7c9e95f5b066ac420b00701eef7ea164a79e,35fad35a485eac9195c510731ba4a9d297dfd963,True,5.533896427060613,False,clean_success
vllm_core,19,vllm_core-0019,success,trae,1530.1648557186127,1,79.30046582221985,3,54.0,3,1,ebce310b7433e050086f52ca48571807df467f50,379da6dcb5f5d062d0452b2fc23291e5113dcf04,True,2.117418909401364,False,success_with_violations
vllm_core,20,vllm_core-0020,success,trae,1652.796026468277,1,809.04820561409,2,25.0,2,1,64172a976c8d975b3aec946f1675716d2532d94f,3a243095e5e7b655b63ab08fbd5936cb40850415,True,0.9075530047136099,False,success_with_violations
